temp,logg,feh,alpha,band,resolution,vsini,sampling,correctflag,quality,cond1,cond2,cond3
4000,4.5,0.0,0.0,J_CFHT,70k,0.1,4.3,0,2717,10.1,29.5,10.9
4000,4.5,0.0,0.0,J_CFHT,70k,1.0,3.8,0,2617,11.3,33.1,12.1
4000,4.5,0.0,0.0,J_CFHT,70k,1.0,4.3,0,2649,10.4,30.4,11.2
4000,4.5,0.0,0.0,J_CFHT,70k,5.0,3.8,0,1687,17.5,55.1,18.8
4000,4.5,0.0,0.0,J_CFHT,70k,5.0,4.3,0,1696,16.2,51.1,17.5
4000,4.5,0.0,0.0,J_CFHT,70k,10.0,3.8,0,965,30.5,111.2,33.0
4000,4.5,0.0,0.0,J_CFHT,70k,10.0,4.3,0,967,28.4,103.4,30.8
4000,4.5,0.0,0.0,H_CFHT,70k,0.1,3.8,0,5032,4.4,7.7,4.7
4000,4.5,0.0,0.0,H_CFHT,70k,0.1,4.3,0,5086,4.1,7.1,4.3
4000,4.5,0.0,0.0,H_CFHT,70k,1.0,3.8,0,4936,4.5,7.8,4.8
4000,4.5,0.0,0.0,H_CFHT,70k,1.0,4.3,0,4988,4.2,7.2,4.4
4000,4.5,0.0,0.0,H_CFHT,70k,5.0,3.8,0,3254,6.9,11.9,7.3
4000,4.5,0.0,0.0,H_CFHT,70k,5.0,4.3,0,3270,6.4,11.1,6.8
4000,4.5,0.0,0.0,H_CFHT,70k,10.0,3.8,0,1796,13.1,22.3,13.9
4000,4.5,0.0,0.0,H_CFHT,70k,10.0,4.3,0,1799,12.2,20.8,12.9
4000,4.5,0.0,0.0,Y_CFHT,80k,0.1,3.8,0,5614,4.8,6.7,5.0
4000,4.5,0.0,0.0,Y_CFHT,80k,0.1,4.3,0,5701,4.4,6.1,4.5
4000,4.5,0.0,0.0,Y_CFHT,80k,1.0,3.8,0,5405,5.0,7.0,5.1
4000,4.5,0.0,0.0,Y_CFHT,80k,1.0,4.3,0,5484,4.6,6.4,4.7
4000,4.5,0.0,0.0,Y_CFHT,80k,5.0,3.8,0,2863,9.3,13.5,9.7
4000,4.5,0.0,0.0,Y_CFHT,80k,5.0,4.3,0,2878,8.6,12.5,8.9
4000,4.5,0.0,0.0,Y_CFHT,80k,10.0,3.8,0,1397,18.9,29.0,19.7
4000,4.5,0.0,0.0,Y_CFHT,80k,10.0,4.3,0,1400,17.6,27.0,18.4
4000,4.5,0.0,0.0,J_CFHT,80k,0.1,3.8,0,3011,9.1,26.4,9.9
4000,4.5,0.0,0.0,J_CFHT,80k,0.1,4.3,0,3048,8.4,24.3,9.1
4000,4.5,0.0,0.0,J_CFHT,80k,1.0,3.8,0,2921,9.4,27.3,10.2
4000,4.5,0.0,0.0,J_CFHT,80k,1.0,4.3,0,2954,8.7,25.2,9.4
4000,4.5,0.0,0.0,J_CFHT,80k,5.0,3.8,0,1761,15.6,48.9,16.9
4000,4.5,0.0,0.0,J_CFHT,80k,5.0,4.3,0,1768,14.5,45.6,15.7
4000,4.5,0.0,0.0,J_CFHT,80k,10.0,3.8,0,981,28.1,101.6,30.4
4000,4.5,0.0,0.0,J_CFHT,80k,10.0,4.3,0,982,26.2,94.9,28.3
4000,4.5,0.0,0.0,H_CFHT,80k,0.1,3.8,0,5535,3.8,6.7,4.1
4000,4.5,0.0,0.0,H_CFHT,80k,0.1,4.3,0,5588,3.6,6.3,3.8
4000,4.5,0.0,0.0,H_CFHT,80k,1.0,3.8,0,5413,3.9,6.8,4.2
4000,4.5,0.0,0.0,H_CFHT,80k,1.0,4.3,0,5463,3.7,6.4,3.9
4000,4.5,0.0,0.0,H_CFHT,80k,5.0,3.8,0,3399,6.2,10.8,6.6
4000,4.5,0.0,0.0,H_CFHT,80k,5.0,4.3,0,3413,5.9,10.1,6.2
4000,4.5,0.0,0.0,H_CFHT,80k,10.0,3.8,0,1826,12.1,20.6,12.8
4000,4.5,0.0,0.0,H_CFHT,80k,10.0,4.3,0,1829,11.3,19.2,11.9
3900,4.5,0.0,0.0,Y_CFHT,70k,0.1,3.8,0,4928,5.8,8.1,6.0
3900,4.5,0.0,0.0,Y_CFHT,70k,0.1,4.3,0,5009,5.4,7.5,5.5
3900,4.5,0.0,0.0,Y_CFHT,70k,1.0,3.8,0,4777,6.0,8.4,6.2
3900,4.5,0.0,0.0,Y_CFHT,70k,1.0,4.3,0,4852,5.5,7.7,5.7
3900,4.5,0.0,0.0,Y_CFHT,70k,5.0,3.8,0,2732,10.4,14.9,10.8
3900,4.5,0.0,0.0,Y_CFHT,70k,5.0,4.3,0,2749,9.6,13.9,10.0
3900,4.5,0.0,0.0,Y_CFHT,70k,10.0,3.8,0,1367,20.7,31.3,21.5
3900,4.5,0.0,0.0,Y_CFHT,70k,10.0,4.3,0,1371,19.2,29.1,20.1
3900,4.5,0.0,0.0,J_CFHT,70k,0.1,3.8,0,2654,11.1,32.3,12.0
3900,4.5,0.0,0.0,J_CFHT,70k,0.1,4.3,0,2690,10.2,29.7,11.0
3900,4.5,0.0,0.0,J_CFHT,70k,1.0,3.8,0,2588,11.4,33.3,12.3
3900,4.5,0.0,0.0,J_CFHT,70k,1.0,4.3,0,2621,10.5,30.6,11.3
3900,4.5,0.0,0.0,J_CFHT,70k,5.0,3.8,0,1651,17.8,56.1,19.3
3900,4.5,0.0,0.0,J_CFHT,70k,5.0,4.3,0,1659,16.6,52.0,17.9
3900,4.5,0.0,0.0,J_CFHT,70k,10.0,3.8,0,936,31.5,113.9,34.1
3900,4.5,0.0,0.0,J_CFHT,70k,10.0,4.3,0,937,29.3,106.0,31.8
3900,4.5,0.0,0.0,H_CFHT,70k,0.1,3.8,0,5020,4.4,7.6,4.6
3900,4.5,0.0,0.0,H_CFHT,70k,0.1,4.3,0,5074,4.0,7.1,4.3
3900,4.5,0.0,0.0,H_CFHT,70k,1.0,3.8,0,4927,4.4,7.8,4.7
3900,4.5,0.0,0.0,H_CFHT,70k,1.0,4.3,0,4978,4.1,7.2,4.4
3900,4.5,0.0,0.0,H_CFHT,70k,5.0,3.8,0,3269,6.8,11.8,7.2
3900,4.5,0.0,0.0,H_CFHT,70k,5.0,4.3,0,3286,6.3,11.0,6.7
3900,4.5,0.0,0.0,H_CFHT,70k,10.0,3.8,0,1802,12.9,22.1,13.7
3900,4.5,0.0,0.0,H_CFHT,70k,10.0,4.3,0,1806,12.0,20.6,12.8
3900,4.5,0.0,0.0,Y_CFHT,80k,0.1,3.8,0,5709,4.7,6.5,4.9
3900,4.5,0.0,0.0,Y_CFHT,80k,0.1,4.3,0,5799,4.3,6.0,4.5
3900,4.5,0.0,0.0,Y_CFHT,80k,1.0,3.8,0,5493,4.9,6.8,5.1
3900,4.5,0.0,0.0,Y_CFHT,80k,1.0,4.3,0,5574,4.5,6.2,4.6
